,MolWt,LogP,TPSA,SMILES,FP,FP array
672,1505.927,12.026599999999993,360.59,CC1(C)/C(=C\C=C2/CCCC(/C=C/C3N(CCCCS(=O)(=O)O)c4ccccc4C3(C)C)=C2SC[C@@H](NC(=O)[C@@H](CC(=O)[C@H](Cc2ccccc2)NC(=O)CCCCCCCCC(=O)CC[C@H](NC(=O)NCCCC(=O)O)C(=O)O)Cc2ccccc2)C(=O)O)N(CCCCS(=O)(=O)O)c2ccccc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750063bcf0>,[0 1 0 ... 0 0 0]
673,562.1980000000003,6.7670000000000075,36.02,CCOC(=O)c1ccc(N2CCN(CC3=C(c4ccc(Cl)cc4)CCC(C)(CN4C[C@H]5CC[C@@H]4C5)C3)CC2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750063bd60>,[0 0 0 ... 0 0 0]
674,901.7059999999996,10.123819999999997,63.32000000000001,Cc1cc(CNC(=O)c2ccc(N3CCN(CC4=C(c5ccc(Cl)cc5)CCC(C)(CN5C[C@H]6CC[C@@H]5C6)C4)CC3)cc2)ccc1N[C@H](CCN1CCOCC1)CSc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750063bdd0>,[0 1 0 ... 0 0 0]
675,1597.5879999999993,12.267119999999984,239.48,Cc1ncsc1-c1ccc([C@H](C)NC(=O)[C@@H]2C[C@@H](O)CN2C(=O)[C@@H](NC(=O)CCCCCCC(=O)N2C[C@@H]3C[C@H]2CN3CC2(C)CCC(c3ccc(Cl)cc3)=C(CN3CCN(c4ccc(C(=O)CS(=O)(=O)c5ccc(C[C@H](CCN6CCOCC6)CSc6ccccc6)c(S(C)(=O)=O)c5)cc4)CC3)C2)C(C)(C)C)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750063be40>,[0 1 0 ... 0 0 0]
676,358.3730000000001,1.7521599999999995,95.16,Cc1nc(C)c(CCC(=O)N2CC(=O)Nc3cc(F)c(C)cc32)c(=O)[nH]1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750063beb0>,[0 0 0 ... 0 0 0]
677,401.22800000000007,2.3258,83.83000000000001,CC(=O)CCC(=O)C1=C[C@@H](Oc2cc(F)ccc2Br)[C@H](O)[C@H](O)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750063bf20>,[0 0 0 ... 0 0 0]
678,446.48400000000015,4.845520000000003,105.59,Cc1cccc(Oc2nc(NC(=O)C(=O)O)c(C(=O)Cc3ccc4ccccc4c3)s2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x14750063bf90>,[0 0 0 ... 0 0 0]
679,737.953,15.358899999999975,10.89,c1ccc(N(c2ccccc2)c2ccc3cc4c(cc3c2)sc2c4c3ccc(N(c4ccccc4)c4ccccc4)c4c5sc6ccccc6c5n2c34)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3040>,[0 0 0 ... 0 0 0]
680,537.6980000000004,3.0424000000000024,111.0,CC(C)OCCOCCCC(=O)OCC1C2CCc3nnn(CCOCCOCC(=O)C(C)C)c3CCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d30b0>,[0 1 0 ... 0 0 0]
681,383.9030000000001,7.805000000000003,4.93,Clc1ccc(-n2c3ccccc3c3ccc4c5ccccc5sc4c32)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3120>,[0 0 0 ... 0 0 0]
682,575.7310000000004,4.423000000000003,121.44,CC(C)C[C@H](CC(=O)c1cc2ccccc2s1)C(=O)N[C@@H](C[C@@H]1CCCNC1=O)C(=O)C(=O)NCc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3190>,[0 1 0 ... 0 0 0]
683,516.5510000000003,2.00594,123.74000000000001,Cc1cc(C(=O)N2CC3COc4c(cn(C)c4C(=O)Cc4ccc(F)c(C)c4)S(=O)(=O)NC3C2)no1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3200>,[0 0 0 ... 1 0 0]
684,551.9250000000005,8.862500000000004,12.47,C1CCC2C(C1)SC1CCC3C4CCCC(C5CCC(N6C7CCCCC7C7CCCCC76)CC5)C4OC3C12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3270>,[0 0 1 ... 0 0 1]
685,567.9240000000002,8.383900000000008,21.700000000000003,C1CCC2C(C1)OC1CCCCC1N2C1CCC(C2CCCC3C4CCC5SC6CCCCC6C5C4OC23)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d32e0>,[0 0 1 ... 0 0 1]
686,583.9920000000003,9.100500000000004,12.47,C1CCC2C(C1)SC1CCC3C4CCCC(C5CCC(N6C7CCCCC7SC7CCCCC76)CC5)C4OC3C12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3350>,[0 0 1 ... 0 0 1]
687,594.0060000000001,9.888699999999998,12.47,CC1(C)C2CCCCC2N(C2CCC(C3CCCC4C5CCC6SC7CCCCC7C6C5OC34)CC2)C2CCCCC21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d33c0>,[0 0 1 ... 0 0 1]
688,812.3899999999992,14.815899999999967,12.47,C1CCC(N(C2CCCC(C3CCCC4C5CCC6SC7CCCCC7C6C5OC34)C2)C2CCC3C4CCCCC4C(C4CCCCC4)(C4CCCCC4)C3C2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3430>,[0 0 1 ... 0 0 0]
689,587.7610000000005,5.348100000000006,88.18,CC(C)(C)OC(=O)CCCCc1cccc(C(=C2CCN(C(=O)N3CC[C@@H]4OCC(=O)N[C@@H]4C3)CC2)c2ccccc2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d34a0>,[0 0 0 ... 0 0 0]
690,373.065,2.9551999999999996,78.07,Bc1cc2oc(-c3c(C(F)(F)F)cc(N)cc3C(F)(F)F)nc2cc1N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3510>,[0 0 0 ... 0 0 0]
691,414.4220000000001,2.956920000000002,121.54,CO/N=C(/N)c1cc(C(Oc2ccc3nc(C)sc3c2)c2nnco2)ncc1F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3580>,[0 1 0 ... 0 0 0]
692,429.85400000000016,4.246300000000003,61.77,CC(F)(F)CN1C(=O)C2=C(C(c3cccc(NC=O)c3)=NC2)C1c1ccc(Cl)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d35f0>,[0 0 0 ... 0 0 0]
693,443.8810000000001,4.636400000000004,61.77,CC(=O)Nc1cccc(C2=NCC3=C2C(c2ccc(Cl)cc2)N(CC(C)(F)F)C3=O)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3660>,[0 0 0 ... 0 0 0]
694,181.23499999999999,2.730200000000001,43.14,C=CC(/C=C\C=C(\C)CC)[N+](=O)[O-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d36d0>,[0 1 0 ... 0 0 0]
695,726.5250000000001,6.647800000000009,111.98,CC1O[C@@H](C)C(C)[C@H](OCc2ccccc2)C1O[C@H]1OC(CO[Si](c2ccccc2)(c2ccccc2)C(C)(C)C)[C@@H](C)[C@H](P[B]B=O)C1N=[N+]=[N-],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3740>,[0 0 0 ... 1 0 0]
696,410.99300000000017,6.465760000000007,33.95,CCCC(CCC)N1CCn2nc(-c3c(C)cc(Cl)cc3C)c3nc(C)cc1c32,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d37b0>,[0 1 0 ... 0 0 0]
697,254.37699999999992,3.074980000000001,35.82,N#CCc1ccc(CC2CCC3(CCNC3)C2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3820>,[0 0 0 ... 0 0 0]
698,470.56400000000014,6.101480000000006,52.81,N#CCc1ccc(CC2CCC3(CCN(c4ncnc5sc(CC(F)(F)F)cc45)C3)C2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3890>,[0 0 0 ... 0 0 0]
699,1159.9039999999986,25.729820000000053,57.150000000000006,CCCCCCCCCCCCCCCCCCOc1cc(COc2ccc3cc(C(O)c4ccc(C)cc4)ccc3c2)cc(OCCCCCCCCCCCCCCCCCC)c1OCCCCCCCCCCCCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3900>,[0 1 0 ... 0 0 0]
700,241.31499999999997,4.418390000000002,24.59,[C-]#[N+]c1ccc(Cc2ccc(C(=C)O)cc2)s1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3970>,[0 0 0 ... 0 0 0]
701,508.50400000000013,4.9790000000000045,91.11,Cn1cc(-c2cnn3c(-c4ccc(CC(=O)Cc5cc(C(C)(C)C(F)(F)F)on5)cc4)cnc3c2)cn1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d39e0>,[0 0 0 ... 0 0 0]
702,466.4520000000002,4.162800000000004,116.05000000000001,CC(=O)ON1CCCC(P(=O)(CCc2ccccc2)OCc2ccc([N+](=O)[O-])s2)C1=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3a50>,[0 0 0 ... 0 1 0]
703,278.149,3.334900000000003,33.120000000000005,Oc1cccc(CCc2cncc(Br)c2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3ac0>,[0 0 0 ... 0 0 0]
704,728.2030000000001,12.538899999999984,21.700000000000003,C1CCC(C2CCC(N(C3CCC(C4CC5CCCCC5C5CCCCC45)CC3)C3CCCC4C5CCC6OC7CCCCC7C6C5OC43)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3b30>,[0 0 1 ... 0 0 1]
705,728.2030000000002,12.538899999999984,21.700000000000003,C1CCC(C2CCC(N(C3CCC(C4CCC5C(CCC6CCCCC65)C4)CC3)C3CCCC4C5CCC6OC7CCCCC7C6C5OC43)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3ba0>,[0 0 1 ... 0 0 1]
706,728.203,12.538899999999984,21.700000000000003,C1CCC2CC(C3CCC(N(C4CCC(C5CCC6CCCCC6C5)CC4)C4CCCC5C6CCC7OC8CCCCC8C7C6OC54)CC3)CCC2C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3c10>,[0 0 0 ... 0 0 1]
707,600.7440000000001,0.28168000000000465,140.27,C=CC(=O)N1CCN(C2NC(=O)N3C4NC(C(F)CC24)N2C=C(CCCOC4CCNC(C(C)C)C43)NN2)CC1CC#N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3c80>,[0 1 0 ... 0 0 0]
708,600.7440000000001,0.2816800000000048,140.27,C=CC(=O)N1CCN(C2NC(=O)N3C4NC(C(F)CC24)N2NNC=C2CCCOC2CCNC(C(C)C)C23)CC1CC#N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3cf0>,[0 1 0 ... 0 0 0]
709,602.7600000000001,-0.5387199999999934,140.27,C=CC(=O)N1CCN(C2NC(=O)N3C4NC(C(F)CC24)C2CNNN2CCCOC2CCNC(C(C)C)C23)CC1CC#N,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3d60>,[0 1 0 ... 0 0 0]
710,244.356,2.1635999999999997,43.370000000000005,C[C@@H]1C=C(OCCCS(C)(=O)=O)C=C[C@@H]1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3dd0>,[0 0 0 ... 0 0 0]
711,347.49900000000014,5.109540000000005,38.769999999999996,Cc1ccc(OCCCC2CCN(C(=O)OC(C)(C)C)CC2)cc1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3e40>,[0 0 0 ... 0 0 0]
712,349.5150000000001,5.1562000000000054,38.769999999999996,C[C@@H]1C=C(OCCCC2CCN(C(=O)OC(C)(C)C)CC2)C=C[C@@H]1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3eb0>,[0 0 0 ... 0 0 0]
713,192.30199999999996,2.587000000000001,20.23,CC(C)CC1C2CCC#CCCC21O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3f20>,[0 1 0 ... 0 0 0]
714,604.041,6.663100000000005,88.16,CCCS(=O)(=O)Cc1ccc(F)c(C(=O)NC2CCC(Nc3cc(C(F)(F)F)nc4ccc(Cl)cc34)CC2)c1F,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d3f90>,[0 0 0 ... 0 0 0]
715,396.5280000000002,3.354700000000002,76.15,CCC(=O)N(C1CCC(C)CC1)[C@H]1C[C@@H](C(=O)OC)N(C(=O)OC(C)(C)C)C1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8040>,[0 0 0 ... 0 0 0]
716,230.26699999999997,-0.5495999999999992,63.4,C=c1ccc(=C)c2c1C(=O)N(C[C@@H](C)N)C2=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d80b0>,[0 1 0 ... 0 0 0]
717,395.48400000000015,3.4197000000000024,88.16,O=C(NCc1cccnc1)Nc1ccc(S(=O)(=O)CCc2ccccc2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8120>,[0 0 0 ... 0 0 0]
718,1250.9479999999987,-1.9778000000000093,341.65,BB=S(=BB)(B(B)B)C(=O)CNC(=O)C(CC(=O)CNC(=O)C(CCC(=O)NCC(=O)CC(CC(C)C)C(=O)NCC(=O)P(B)C)CC(=O)CCC(NC(=O)CNC(=O)C(CC(=O)CNC(=O)OC(C)(C)C)CC(C)C)C(=O)OC(C)(C)C)CC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8190>,[0 1 0 ... 0 0 0]
719,325.47800000000007,3.682000000000002,64.11,CSc1cnc(CCC[C@H](C)CNC(=O)OC(C)(C)C)nc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8200>,[0 1 0 ... 0 0 0]
720,475.9310000000002,3.8031000000000024,108.82,O=C(O)c1ccccc1CS(=O)(=O)c1ccc(Cl)c(N2C(=O)Cc3sccc3C2=O)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8270>,[0 0 0 ... 0 0 0]
721,1730.8280000000009,5.811240000000015,460.15000000000015,COCCCC(=O)c1cc(COC(=O)N2c3cc(OCCCOc4cc5c(cc4C)C(=O)N4C=C(c6ccc(OC)cc6)C[C@H]4C(O)N5C(=O)OCc4ccc(O[C@@H]5OC[C@@H](O)[C@H](O)[C@H]5O)c(C(=O)CCCOCCOCCOCCOCCOCCON)c4)c(OC)cc3C(=O)N3C=C(c4ccc(C)cc4)C[C@H]3C2O)ccc1O[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d82e0>,[0 0 0 ... 0 0 0]
722,2123.3199999999983,14.635339999999971,473.79000000000013,COCCCC(=O)c1cc(COC(=O)N2c3cc(OCCCOc4cc5c(cc4C)C(=O)N4C=C(c6ccc(OC)cc6)C[C@H]4C(O)N5C(=O)OCc4ccc(O[C@@H]5O[C@H](C)[C@@H](C)[C@H](OC(C)=O)[C@H]5OC(C)=O)c(C(=O)CCCOCCOCCOCCOCCOCCON(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c4)c(OC)cc3C(=O)N3C=C(c4ccc(C)cc4)C[C@H]3C2O)ccc1O[C@@H]1O[C@H](C)[C@@H](C)[C@H](OC(C)=O)[C@H]1OC(C)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8350>,[0 0 0 ... 0 0 0]
723,2127.351999999997,15.166939999999968,491.37000000000006,COCCCC(=O)c1cc(COC(=O)Nc2cc(OCCCOc3cc(NC(=O)OCc4ccc(O[C@@H]5O[C@H](C)[C@@H](C)[C@H](OC(C)=O)[C@H]5OC(C)=O)c(C(=O)CCCOCCOCCOCCOCCOCCON(C(=O)OC(C)(C)C)C(=O)OC(C)(C)C)c4)c(C(=O)N4C=C(c5ccc(OC)cc5)C[C@H]4CO)cc3C)c(OC)cc2C(=O)N2C=C(c3ccc(C)cc3)C[C@H]2CO)ccc1O[C@@H]1O[C@H](C)[C@@H](C)[C@H](OC(C)=O)[C@H]1OC(C)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d83c0>,[0 0 0 ... 0 0 0]
724,331.50000000000006,4.343600000000004,46.17,CNCCCCCCCC(=O)CCC(Cc1ccccc1)C(C)=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8430>,[0 1 0 ... 0 0 0]
725,576.7190000000003,3.5778000000000016,133.15,CNC(Cc1c[nH]c2ccccc12)C(=O)CC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)CC(CSC)OC=O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d84a0>,[0 1 0 ... 0 0 0]
726,1262.3389999999993,7.897700000000009,282.98999999999995,NC(=O)CC[C@H](NC(=O)[C@@H]1Cc2cccc3c2N1C(=O)[C@@H](NC(=O)c1cc2cc(C(F)(F)P(=O)(O)O)cc(C(=O)N4CCC(CCCCC#Cc5cccc6c5CN(C5CCC(=O)NC5=O)C6=O)CC4)c2s1)CC3)C(=O)CC(c1ccccc1)c1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8510>,[0 1 0 ... 0 0 0]
727,746.8920000000006,-0.019199999999991724,242.79999999999995,CCC1CC(C(=O)CCCNC)C[C@@H](O[C@@H]2O[C@@H](CO)[C@H](O)C(O[C@@H](CC3CCCCC3)C(=O)O)C2NC(C)=O)[C@@H]1O[C@@H]1OC(C)[C@@H](O)[C@H](O)C1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8580>,[0 1 1 ... 0 0 0]
728,785.9730000000005,0.1285000000000095,225.80999999999995,CCC1CC(C(=O)CCCNC)C[C@@H](O[C@@H]2O[C@@H](CO)[C@H](O)C(O[C@@H](CC3CCCCC3)C(=O)N3CCC3)C2NC(C)=O)[C@@H]1O[C@@H]1OC(C)[C@@H](O)[C@H](O)C1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d85f0>,[0 1 1 ... 0 0 0]
729,910.1699999999995,5.219200000000009,187.51000000000002,CC[C@@H](C)C(=O)N[C@H](C(=O)N1CCC[C@H]1C(=O)N[C@@H]1CCOc2c(-c3cccc4c3OCC[C@H]4NC(=O)[C@@H]3CCCN3C(=O)[C@@H](NC(=O)[C@H](C)NC)C3CCCC3)cccc21)C1CCCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8660>,[0 1 0 ... 0 0 0]
730,156.26899999999998,3.2188000000000017,9.23,C=C(OC)C(C)(C)C(C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d86d0>,[0 0 0 ... 0 0 0]
731,354.38800000000015,5.143800000000002,50.7,Fc1ccc2nc(-c3ccncc3)nc(Nc3ccc4c(c3)C=CC4)c2c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8740>,[0 0 0 ... 0 0 0]
732,177.29399999999998,1.1337,29.1,CCNC(=O)C1CSSC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d87b0>,[0 0 0 ... 0 0 0]
733,493.6730000000003,5.829100000000006,95.05000000000001,NS(=O)(=O)c1ccc(-n2nc(CCCCC(=O)CC3CCCCCC3)cc2-c2ccccc2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8820>,[0 0 1 ... 0 0 0]
734,545.1310000000003,6.477940000000007,75.94,CCn1ncc(CN(C)C(=O)c2nc(-c3cc(Cl)cc(CNC4CCCCC4)c3)nc3ccc(C)cc23)c1C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8890>,[0 0 1 ... 0 0 0]
735,286.121,-0.13079999999999892,89.26,BP(C)C(=O)CNC(=O)C(CC(=O)CN)CC(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8900>,[0 1 0 ... 0 0 0]
736,653.8472213360002,12.081419999999984,51.81,[2H]c1c([2H])c([2H])c(-c2nc(-c3c([2H])c([2H])c([2H])c(C)c3[2H])nc(-c3c([2H])c(-c4ccc(-c5ccccc5)cc4)c([2H])c(-c4cccc5c4oc4ccccc45)c3[2H])n2)c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8970>,[0 0 0 ... 0 0 0]
737,654.8533231140003,12.081419999999982,51.81,[2H]c1c([2H])c([2H])c(-c2nc(-c3c([2H])c([2H])c([2H])c(C)c3[2H])nc(-c3c([2H])c([2H])c([2H])c(-c4cccc5c4oc4c(-c6ccc(-c7ccccc7)cc6)cccc45)c3[2H])n2)c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d89e0>,[0 0 0 ... 0 0 0]
738,746.0132213360002,14.216919999999973,38.67,[2H]c1c([2H])c([2H])c(-c2nc(-c3c([2H])c([2H])c([2H])c(C)c3[2H])nc(-c3c([2H])c(-c4ccccc4)c([2H])c(-c4cccc5c4sc4c(-c6ccc(-c7ccccc7)cc6)cccc45)c3[2H])n2)c([2H])c1[2H],<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8a50>,[0 0 0 ... 0 0 0]
739,445.9280000000003,2.2778,87.65,CS(=O)(=O)N1CCN(c2ccc(CC3=C(Cl)C(=O)c4ncccc4C3=O)cc2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8ac0>,[0 0 0 ... 0 0 0]
740,468.57500000000033,3.921800000000003,87.37,CC(C)n1c(=O)n(-c2cccc(OC3CC3)c2)c2ccc(C(=O)CC3(C)CS(=O)(=O)C3)cc21,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8b30>,[0 1 0 ... 0 0 0]
741,732.872,3.016900000000004,223.36999999999998,CC(C)CC(NC(=O)C(CC(=O)CNC(=O)OC(C)(C)C)Cc1ccccc1)C(=O)CCC(=O)NC(CCC(=O)NCC(=O)O)C(=O)OC(C)(C)C,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8ba0>,[0 1 0 ... 0 0 0]
742,443.54300000000023,4.408900000000004,72.47,CC(=O)OC[C@@H](CC(=O)[C@H](Cc1ccccc1)NC(=O)c1ccccc1)Cc1ccccc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8c10>,[0 1 0 ... 0 0 0]
743,363.34900000000005,1.5955999999999997,111.39,C#C[C@]1(CC)O[C@@H](n2cnc3c(NC(=O)OCC)nc(F)nc32)C[C@@H]1O,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8c80>,[0 0 0 ... 0 0 0]
744,445.53900000000044,4.301000000000004,105.15,C#C[C@]1(CC)O[C@@H](n2cnc3c(N)nc(F)nc32)C[C@@H]1OC(=O)CCCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8cf0>,[0 0 0 ... 0 0 0]
745,517.6020000000004,5.287200000000006,117.46000000000001,C#C[C@]1(CC)O[C@@H](n2cnc3c(NC(=O)OCC)nc(F)nc32)C[C@@H]1OC(=O)CCCCCCCCC,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8d60>,[0 0 0 ... 0 0 0]
746,544.6930000000002,3.290300000000002,106.48000000000002,CCCCC(c1ccccn1)N1CCOCCOCCN(Cc2cccc(C(=O)O)n2)CCOCCOCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8dd0>,[0 1 0 ... 0 0 0]
747,578.7100000000003,3.4568200000000022,106.48000000000002,Cc1ccc(C(c2ccccn2)N2CCOCCOCCN(Cc3cccc(C(=O)O)n3)CCOCCOCC2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8e40>,[0 1 0 ... 0 0 0]
748,574.7190000000002,2.916800000000002,115.71000000000002,CCCOCCC(c1ccccn1)N1CCOCCOCCN(Cc2cccc(C(=O)O)n2)CCOCCOCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8eb0>,[0 1 0 ... 0 0 0]
749,141.10199999999998,-0.22750000000000004,58.59,O=C([O-])OC1C=CC=CO1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8f20>,[0 0 0 ... 0 0 0]
750,686.2129999999999,4.027700000000003,138.23000000000002,COc1cc(-c2cn(C)c(=O)c3c2C=NC3)cc(Cl)c1C(=O)N1CCC(C2CCN(c3ccc(NC4CCC(=O)NC4=O)nc3)CC2)CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002d8f90>,[0 0 0 ... 0 0 0]
751,391.8580000000002,4.5709000000000035,71.95,O=C(Cc1cnccc1-c1ccc(Cl)cc1)c1ccnc(NC(=O)C2CC2)c1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c8040>,[0 0 0 ... 0 0 0]
752,486.5910000000002,4.927680000000005,77.72,N#C/C(C(=O)OCC1CCCCC1)=C1/Cc2ccc(-c3ccccc3F)cc2N=C1N1CCNCC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c80b0>,[0 0 1 ... 0 0 0]
753,373.4310000000001,6.542120000000004,57.61,Cc1[nH]c(-c2cc(F)cc3[nH]ccc23)c(C(C)C)c1-c1cccc2ncoc12,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c8120>,[0 1 0 ... 0 0 0]
754,402.45800000000014,3.9498200000000026,104.88,CCc1noc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(C)ccc1-c1nncn1C2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c8190>,[0 0 0 ... 0 0 0]
755,415.4970000000002,4.634320000000003,91.99000000000001,CCc1onc2c1-c1cnc(N)c(c1)O[C@H](C)c1cc(C)ccc1-c1nn(C)cc1C2,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c8200>,[0 0 0 ... 0 0 0]
756,192.25799999999995,3.073900000000002,37.3,C/C=C1\C=C(CC(=O)O)C(CC)=CC1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c8270>,[0 0 0 ... 0 0 0]
757,635.5660000000001,5.444720000000005,99.03999999999999,Cc1cc(C(=O)N2CCc3c(nc(/C(=C/N)Cc4ccccc4)n(-c4ccc(-c5cncn5C)cc4)c3=O)C2)ccc1Br,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c82e0>,[0 0 0 ... 0 0 0]
758,886.7160000000001,12.93379999999998,6.48,c1ccc(-c2ccc(N3c4ccc(-c5ccccc5)cc4B4c5cc(-c6ccccc6)ccc5N(c5ccc(-c6ccccc6)cc5)c5cc(B6c7ccccc7-c7ccccc76)cc3c54)cc2)cc1,<rdkit.DataStructs.cDataStructs.ExplicitBitVect object at 0x1475002c8350>,[0 0 0 ... 0 0 0]
